id,fecha,imagen_path,angulo,ultrasonico,infrarrojo,kalman
21,2025-12-06T13:20:55.051262,,"[0, 3, 6, 9, 12, 15, 18, 21, 24, 27, 30, 33, 36, 39, 42, 45, 48, 51, 54, 57, 60, 63, 66, 69, 72, 75, 78, 81, 84, 87, 90, 93, 96, 99, 102, 105, 108, 111, 114, 117, 120, 123, 126, 129, 132, 135, 138, 141, 144, 147, 150, 153, 156, 159, 162, 165, 168, 171, 174, 177, 180]","[182.0, 182.0, 181.0, 181.0, 187.0, 187.0, 192.0, 188.0, 199.0, 204.0, 210.0, 264.0, 264.0, 250.0, 241.0, 250.0, 223.0, 198.0, 213.0, 207.0, 196.0, 190.0, 195.0, 190.0, 185.0, 188.0, 188.0, 184.0, 184.0, 184.0, 179.0, 179.0, 184.0, 184.0, 188.0, 188.0, 189.0, 189.0, 189.0, 190.0, 191.0, 191.0, 197.0, 202.0, 229.0, 237.0, 258.0, 245.0, 250.0, 246.0, 262.0, 238.0, 233.0, 226.0, 221.0, 220.0, 220.0, 214.0, 213.0, 212.0, 208.0]","[185.93, 185.93, 185.93, 185.93, 187.93, 188.93, 192.93, 193.93, 195.93, 196.93, 199.93, 211.93, 221.93, 245.93, 257.93, 222.93, 220.93, 225.93, 226.93, 224.93, 218.93, 211.93, 207.93, 203.93, 199.93, 196.93, 193.93, 191.93, 187.93, 181.93, 185.93, 187.93, 187.93, 188.93, 182.93, 184.93, 188.93, 188.93, 188.93, 189.93, 190.93, 193.93, 195.93, 199.93, 204.93, 204.93, 205.93, 210.93, 220.93, 239.93, 265.93, 260.93, 234.93, 228.93, 235.93, 231.93, 233.93, 232.93, 228.93, 223.93, 221.93]","[175.28740566037732, 179.93421560035054, 181.43054640945357, 182.2120999303361, 184.14910791382724, 185.5325591491548, 188.02837949952468, 189.08257561624202, 192.08814489459132, 195.09024629008894, 198.62845138114594, 212.72188765098812, 223.55697119834372, 232.30141856467208, 238.45042652343687, 237.73913125223226, 232.08792543357026, 224.8787330300988, 223.11835077178154, 220.55560858714568, 215.865798878505, 210.52747484515635, 207.28077462259697, 203.58507027372255, 199.60122092256626, 197.04461575886356, 194.86654739341535, 192.39401579839327, 190.0907722241744, 187.5379103863453, 185.72050184105927, 184.91245123348764, 185.2895347963541, 185.710654103239, 185.62264666127598, 185.92442612106376, 187.01373472880323, 187.71279028230333, 188.1614038922641, 188.80755585017326, 189.58047654761265, 190.61387890881795, 192.71008732976918, 195.66747227940436, 203.29747279684977, 209.62699815164748, 217.62975640122613, 221.33243565306765, 226.3955338067396, 232.33167049297631, 243.66455023721556, 245.74260527121194, 241.5231890322692, 236.48673639805895, 233.61288861295608, 230.87297462670548, 229.47291313529158, 227.32053277770143, 225.0436150519126, 222.50764762801955, 219.80543702124365]"
