id,fecha,imagen_path,angulo,ultrasonico,infrarrojo,kalman
179,2025-12-06T16:51:10.077435,,"[0, 3, 6, 9, 12, 15, 18, 21, 24, 27, 30, 33, 36, 39, 42, 45, 48, 51, 54, 57, 60, 63, 66, 69, 72, 75, 78, 81, 84, 87, 90, 93, 96, 99, 102, 105, 108, 111, 114, 117, 120, 123, 126, 129, 132, 135, 138, 141, 144, 147, 150, 153, 156, 159, 162, 165, 168, 171, 174, 177, 180]","[245.0, 245.0, 245.0, 2964.0, 64.0, 245.0, 2962.0, 64.0, 264.0, 263.0, 275.0, 270.0, 318.0, 318.0, 311.0, 324.0, 324.0, 238.0, 221.0, 212.0, 228.0, 205.0, 189.0, 188.0, 187.0, 187.0, 182.0, 181.0, 181.0, 181.0, 181.0, 175.0, 175.0, 175.0, 175.0, 176.0, 176.0, 177.0, 182.0, 182.0, 183.0, 187.0, 189.0, 189.0, 195.0, 199.0, 213.0, 231.0, 218.0, 218.0, 232.0, 232.0, 177.0, 172.0, 157.0, 165.0, 151.0, 142.0, 141.0, 135.0, 140.0]","[234.93, 238.93, 235.93, 238.93, 241.93, 241.93, 245.93, 245.93, 260.93, 267.93, 283.93, 325.93, 253.93, 221.93, 241.93, 253.93, 252.93, 242.93, 236.93, 229.93, 225.93, 219.93, 213.93, 207.93, 198.93, 196.93, 194.93, 193.93, 190.93, 187.93, 184.93, 182.93, 180.93, 179.93, 177.93, 176.93, 176.93, 173.93, 174.93, 174.93, 177.93, 181.93, 183.93, 187.93, 192.93, 199.93, 213.93, 217.93, 198.93, 187.93, 187.93, 181.93, 175.93, 168.93, 162.93, 157.93, 153.93, 149.93, 146.93, 143.93, 141.93]","[228.64589622641506, 235.7782120946538, 237.76445207554792, 761.6421996989527, 537.1923568407515, 430.70153752662304, 853.1003562095773, 602.4818028963049, 480.5667088707824, 403.47845412014783, 359.0434183088675, 337.16033943889767, 318.81878207356226, 301.316372130513, 292.41314376919803, 291.1778180955898, 290.205929808265, 272.3858601320574, 256.83000649712505, 243.98109582088674, 237.88495056891452, 228.77806078703014, 218.9929499810758, 211.459527718947, 204.833723165609, 200.2234056807034, 196.010867839984, 192.94924599827888, 190.44708700213516, 188.30395905222463, 186.39123655853285, 183.73073109857057, 181.6651142888306, 180.16039155211018, 178.83648955631656, 177.9868854717864, 177.44165848161356, 176.73350561826786, 177.35382658706249, 177.7519128732696, 178.7238968731218, 180.78069052558067, 182.81713742214686, 184.84052694213358, 188.10943848277273, 192.17765435219215, 199.80400706498818, 208.63899445523327, 208.5766596245957, 206.56624008665153, 207.78387155250678, 207.49050462037664, 196.3753827427065, 187.09279199660415, 177.374055170119, 171.674515731901, 164.79256131460298, 158.04744495850423, 153.00230245511517, 148.15246138001902, 145.57749893517004]"
