id,fecha,imagen_path,angulo,ultrasonico,infrarrojo,kalman
171,2025-12-06T16:43:53.912290,,"[0, 3, 6, 9, 12, 15, 18, 21, 24, 27, 30, 33, 36, 39, 42, 45, 48, 51, 54, 57, 60, 63, 66, 69, 72, 75, 78, 81, 84, 87, 90, 93, 96, 99, 102, 105, 108, 111, 114, 117, 120, 123, 126, 129, 132, 135, 138, 141, 144, 147, 150, 153, 156, 159, 162, 165, 168, 171, 174, 177, 180]","[217.0, 217.0, 217.0, 212.0, 223.0, 223.0, 235.0, 235.0, 266.0, 262.0, 297.0, 305.0, 301.0, 259.0, 241.0, 221.0, 226.0, 216.0, 235.0, 214.0, 214.0, 204.0, 199.0, 202.0, 202.0, 197.0, 197.0, 196.0, 196.0, 191.0, 191.0, 191.0, 191.0, 191.0, 191.0, 192.0, 193.0, 198.0, 199.0, 204.0, 204.0, 205.0, 214.0, 207.0, 225.0, 231.0, 540.0, 217.0, 202.0, 201.0, 191.0, 186.0, 185.0, 179.0, 174.0, 174.0, 169.0, 169.0, 168.0, 168.0, 168.0]","[217.93, 217.93, 217.93, 217.93, 221.93, 224.93, 230.93, 234.93, 244.93, 264.93, 302.93, 287.93, 224.93, 224.93, 244.93, 246.93, 249.93, 239.93, 233.93, 226.93, 222.93, 219.93, 215.93, 213.93, 211.93, 208.93, 207.93, 205.93, 202.93, 198.93, 196.93, 196.93, 195.93, 192.93, 191.93, 190.93, 193.93, 195.93, 196.93, 199.93, 202.93, 202.93, 205.93, 210.93, 223.93, 240.93, 239.93, 210.93, 205.93, 211.93, 208.93, 203.93, 197.93, 191.93, 187.93, 183.93, 179.93, 174.93, 171.93, 172.93, 171.93]","[207.20721698113204, 212.70021034180542, 214.71950712049286, 214.81381540317966, 217.6351913004283, 219.93006271373196, 224.62290646744339, 228.33553969294329, 238.06297279631607, 247.1665636256966, 266.0846755976348, 276.96929005556535, 271.952026917355, 261.2088415219949, 254.672820637316, 247.25407472936928, 243.9261911000779, 238.20797194705773, 236.86702375784623, 230.99087430863315, 226.50338493403493, 221.2948984406437, 216.34023262226515, 213.3397421348966, 211.0559425101848, 208.15730111087657, 206.11799114985962, 204.2718930648051, 202.5497872385546, 199.83247979731053, 197.73041074605575, 196.3814238440197, 195.33659292604176, 194.1286942390293, 193.1744056150752, 192.56199811413623, 192.88550537501573, 194.3470152041329, 195.64318564357222, 197.90802348970834, 199.8988523880295, 201.35558054870432, 204.43997023609353, 206.06109640120584, 212.65443417374087, 221.00562083022328, 281.5365973550703, 257.3285611197086, 238.21066141333273, 226.8375379133624, 217.21024779434327, 209.24071938671486, 202.87243336319486, 196.63608859534034, 191.02180248382373, 186.70236173008072, 182.31823425962372, 178.6091097173525, 175.51229197956064, 173.7040614224287, 172.3645143650347]"
